person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,loan_grade_encoded,home_OTHER,home_OWN,home_RENT,intent_EDUCATION,intent_HOMEIMPROVEMENT,intent_MEDICAL,intent_PERSONAL,intent_VENTURE,cred_hist_to_age_ratio,income_per_emp_year
22,84500,6.0,25000,18.3,0,0.3,0,4,6,False,False,True,False,False,False,True,False,0.18181818181818182,12071.42857142857
24,85000,5.0,25000,10.62,0,0.29,0,4,2,False,False,True,False,False,True,False,False,0.16666666666666666,14166.666666666666
24,180000,7.0,14000,11.99,0,0.08,0,2,2,False,False,False,False,False,False,False,True,0.08333333333333333,22500.0
26,180000,2.0,12000,9.63,0,0.07,0,4,2,False,False,False,False,False,False,False,True,0.15384615384615385,60000.0
25,142800,9.0,10000,18.25,1,0.06,0,4,6,False,False,False,False,False,True,False,False,0.16,14280.0
23,14664,0.0,6000,13.48,1,0.41,0,4,3,False,False,False,False,False,False,False,False,0.17391304347826086,14664.0
24,87000,8.0,25000,14.84,0,0.29,0,3,4,False,False,True,False,True,False,False,False,0.125,9666.666666666666
24,75000,0.0,25000,14.7,1,0.33,1,3,5,False,False,True,False,False,False,False,True,0.125,75000.0
23,76000,7.0,25000,16.02,1,0.33,0,4,4,False,False,True,False,False,False,False,False,0.17391304347826086,9500.0
23,66215,1.0,25000,15.37,1,0.32,1,2,4,False,False,True,False,False,True,False,False,0.08695652173913043,33107.5
25,90000,9.0,25000,10.99,0,0.28,0,4,2,False,False,True,False,False,True,False,False,0.16,9000.0
21,15000,0.0,6200,7.9,1,0.41,0,2,1,False,True,False,False,True,False,False,False,0.09523809523809523,15000.0
26,180000,2.0,25000,10.99,0,0.14,0,4,2,False,True,False,False,False,False,True,False,0.15384615384615385,60000.0
24,180000,8.0,21000,11.48,0,0.12,0,3,2,False,True,False,True,False,False,False,False,0.125,20000.0
25,180000,9.0,20000,14.26,0,0.11,1,4,3,False,True,False,False,False,True,False,False,0.16,18000.0
26,180000,0.0,10000,8.0,0,0.06,0,4,1,False,True,False,False,True,False,False,False,0.15384615384615385,180000.0
25,180000,3.0,9950,11.26,0,0.06,0,2,2,False,False,False,False,False,False,False,True,0.08,45000.0
23,15000,7.0,4475,10.99,1,0.3,0,4,2,False,True,False,False,False,True,False,False,0.17391304347826086,1875.0
23,78000,2.0,25000,16.32,1,0.32,1,3,4,False,False,True,False,False,False,False,True,0.13043478260869565,26000.0
25,66300,3.0,25000,17.93,1,0.32,1,4,5,False,False,True,False,False,True,False,False,0.16,16575.0
23,90000,0.0,25000,11.36,0,0.28,0,3,2,False,False,True,False,False,False,False,False,0.13043478260869565,90000.0
24,91800,4.0,25000,13.43,0,0.27,1,3,3,False,False,True,False,False,False,True,False,0.125,18360.0
25,92000,6.0,25000,12.69,0,0.27,0,3,2,False,False,True,False,True,False,False,False,0.12,13142.857142857143
24,92000,1.0,25000,12.73,0,0.27,1,4,3,False,False,True,False,False,False,False,True,0.16666666666666666,46000.0
23,93600,3.0,25000,15.21,0,0.27,0,4,4,False,False,True,False,False,False,False,True,0.17391304347826086,23400.0
23,15000,1.0,1750,12.68,0,0.12,1,3,3,False,False,False,False,False,True,False,False,0.13043478260869565,7500.0
23,70550,3.0,25000,19.04,1,0.3,1,4,6,False,False,True,False,False,True,False,False,0.17391304347826086,17637.5
25,83800,2.0,25000,15.95,1,0.3,1,3,4,False,False,True,False,False,False,False,False,0.12,27933.333333333332
26,175000,3.0,2600,8.9,0,0.01,0,4,1,False,False,False,False,False,False,False,True,0.15384615384615385,43750.0
22,175000,6.0,18000,10.99,0,0.1,0,2,2,False,False,False,True,False,False,False,False,0.09090909090909091,25000.0
23,15000,4.0,4000,13.98,1,0.27,0,4,3,False,True,False,False,False,False,False,False,0.17391304347826086,3000.0
23,15000,4.0,4600,10.99,1,0.31,0,2,2,False,True,False,False,False,False,False,True,0.08695652173913043,3000.0
22,88000,6.0,25000,15.58,1,0.28,1,2,4,False,False,True,False,False,False,False,False,0.09090909090909091,12571.42857142857
25,74800,2.0,25000,10.99,1,0.28,0,2,2,False,False,True,False,False,True,False,False,0.08,24933.333333333332
25,88000,0.0,25000,14.96,1,0.28,0,4,4,False,False,True,False,False,False,False,True,0.16,88000.0
25,15000,2.0,1750,15.31,0,0.12,1,4,4,False,True,False,False,True,False,False,False,0.16,5000.0
26,88000,2.0,25000,15.65,1,0.28,0,3,4,False,False,True,False,False,False,False,True,0.11538461538461539,29333.333333333332
25,100000,1.0,25000,9.33,0,0.25,0,4,2,False,False,True,False,False,False,False,True,0.16,50000.0
23,15000,0.0,3600,13.47,1,0.24,0,4,3,False,False,False,False,False,False,True,False,0.17391304347826086,15000.0
24,102400,8.0,25000,10.36,0,0.24,0,3,2,False,False,True,False,False,False,True,False,0.125,11377.777777777777
24,92000,1.0,25000,16.77,1,0.27,1,4,5,False,False,True,False,True,False,False,False,0.16666666666666666,46000.0
23,93000,0.0,25000,14.59,1,0.27,1,2,4,False,False,True,False,False,False,False,False,0.08695652173913043,93000.0
22,175000,6.0,3500,11.91,0,0.02,1,2,3,False,False,True,False,False,False,False,True,0.09090909090909091,25000.0
23,175000,3.0,7200,8.38,0,0.04,0,3,1,False,False,False,True,False,False,False,False,0.13043478260869565,43750.0
25,174708,9.0,9000,10.59,0,0.05,0,3,2,False,False,True,False,False,False,False,True,0.12,17470.8
25,174000,2.0,8800,14.27,0,0.05,0,3,3,False,False,False,False,False,False,False,False,0.12,58000.0
26,174000,8.0,12000,12.53,0,0.07,0,4,2,False,False,True,False,False,False,False,False,0.15384615384615385,19333.333333333332
25,162000,5.0,25000,16.0,1,0.15,1,3,5,False,False,False,False,False,False,False,False,0.12,27000.0
26,173467,10.0,10000,11.71,0,0.06,0,4,2,False,False,False,False,False,False,False,True,0.15384615384615385,15769.727272727272
21,15000,0.0,3175,11.54,1,0.21,1,3,3,False,True,False,False,True,False,False,False,0.14285714285714285,15000.0
25,96000,2.0,25000,15.68,1,0.26,1,4,5,False,False,True,False,True,False,False,False,0.16,32000.0
21,15120,0.0,1500,10.59,0,0.1,0,2,2,False,False,False,True,False,False,False,False,0.09523809523809523,15120.0
24,97908,8.0,25000,12.61,1,0.26,1,2,4,False,False,True,False,True,False,False,False,0.08333333333333333,10878.666666666666
26,110000,3.0,25000,13.48,0,0.23,1,2,3,False,False,True,False,False,False,True,False,0.07692307692307693,27500.0
23,15204,7.0,2800,8.49,1,0.18,0,3,1,False,False,False,False,False,False,True,False,0.13043478260869565,1900.5
25,159600,0.0,30000,17.27,1,0.19,1,4,4,False,False,True,False,False,False,True,False,0.16,159600.0
24,171500,6.0,18000,8.9,0,0.1,0,4,1,False,False,True,False,False,False,False,False,0.16666666666666666,24500.0
25,170004,3.0,10000,11.11,0,0.06,0,4,2,False,False,False,False,False,True,False,False,0.16,42501.0
24,158004,0.0,25000,14.59,1,0.16,1,2,4,False,False,True,False,True,False,False,False,0.08333333333333333,158004.0
26,170000,0.0,13000,12.42,0,0.08,0,3,2,False,False,True,False,False,False,False,True,0.11538461538461539,170000.0
24,83300,0.0,25000,15.31,1,0.26,0,2,4,False,False,True,False,False,True,False,False,0.08333333333333333,83300.0
24,110000,7.0,25000,15.7,0,0.23,1,2,4,False,False,True,False,True,False,False,False,0.08333333333333333,13750.0
25,134300,3.0,5000,16.49,1,0.03,0,2,4,False,False,True,False,False,True,False,False,0.08,33575.0
25,170000,2.0,20000,7.49,0,0.12,0,2,1,False,False,False,True,False,False,False,False,0.08,56666.666666666664
22,100580,6.0,25000,14.96,1,0.25,1,2,4,False,False,True,False,False,False,False,False,0.09090909090909091,14368.57142857143
25,113000,7.0,25000,12.73,0,0.22,1,4,3,False,False,True,False,False,True,False,False,0.16,14125.0
24,120000,8.0,25000,10.65,0,0.21,0,4,2,False,False,True,True,False,False,False,False,0.16666666666666666,13333.333333333334
25,120000,6.0,25000,10.74,0,0.21,0,2,2,False,False,True,False,False,True,False,False,0.08,17142.85714285714
23,120000,7.0,25000,9.99,0,0.21,0,2,2,False,False,True,True,False,False,False,False,0.08695652173913043,15000.0
24,91800,5.0,25000,15.33,1,0.23,1,2,4,False,False,True,False,False,True,False,False,0.08333333333333333,15300.0
21,15600,5.0,1000,7.29,0,0.06,0,4,1,False,True,False,False,False,False,False,True,0.19047619047619047,2600.0
26,108000,2.0,25000,15.05,1,0.23,0,3,4,False,False,True,False,False,False,True,False,0.11538461538461539,36000.0
26,129996,6.0,25000,10.75,0,0.19,0,3,2,False,False,True,False,False,False,True,False,0.11538461538461539,18570.85714285714
23,130000,4.0,25000,16.02,0,0.19,1,2,4,False,False,True,True,False,False,False,False,0.08695652173913043,26000.0
23,130000,7.0,25000,11.49,0,0.19,0,4,2,False,False,True,False,False,False,False,True,0.17391304347826086,16250.0
25,170000,4.0,20000,12.53,0,0.12,0,4,2,False,True,False,True,False,False,False,False,0.16,34000.0
26,170000,0.0,12000,13.57,0,0.07,1,2,3,False,False,False,False,False,False,False,True,0.07692307692307693,170000.0
22,169000,1.0,14000,11.14,0,0.08,0,3,2,False,False,True,False,False,False,True,False,0.13636363636363635,84500.0
26,168750,10.0,24250,12.87,0,0.14,1,3,3,False,False,True,False,False,True,False,False,0.11538461538461539,15340.90909090909
23,168600,3.0,20000,11.58,0,0.12,0,3,2,False,False,True,True,False,False,False,False,0.13043478260869565,42150.0
24,168288,5.0,1800,11.12,0,0.01,0,3,2,False,False,True,False,True,False,False,False,0.125,28048.0
25,168000,2.0,35000,10.65,0,0.21,0,2,2,False,False,False,False,False,False,True,False,0.08,56000.0
24,133300,6.0,25000,10.37,0,0.19,0,2,2,False,False,True,False,False,False,False,False,0.08333333333333333,19042.85714285714
24,15600,5.0,3300,6.39,1,0.21,0,4,1,False,True,False,False,True,False,False,False,0.16666666666666666,2600.0
24,134000,8.0,25000,16.07,0,0.19,1,3,4,False,False,True,False,False,False,True,False,0.125,14888.888888888889
25,134000,7.0,25000,10.62,0,0.19,0,2,2,False,False,True,False,False,True,False,False,0.08,16750.0
25,15600,0.0,3200,18.09,1,0.21,0,2,6,False,True,False,False,False,False,False,True,0.08,15600.0
25,135000,5.0,25000,11.36,0,0.19,0,4,2,False,False,True,True,False,False,False,False,0.16,22500.0
26,135660,10.0,25000,12.53,0,0.18,0,4,2,False,False,True,False,False,False,False,False,0.15384615384615385,12332.727272727272
25,145000,0.0,25000,9.99,0,0.17,0,4,2,False,False,True,True,False,False,False,False,0.16,145000.0
23,150000,4.0,25000,10.36,0,0.17,0,3,2,False,False,True,True,False,False,False,False,0.13043478260869565,30000.0
23,165000,3.0,9600,5.99,0,0.06,0,3,1,False,False,False,True,False,False,False,False,0.13043478260869565,41250.0
22,153000,5.0,24000,15.62,1,0.16,1,2,4,False,False,False,False,False,False,False,False,0.09090909090909091,25500.0
24,165000,5.0,20000,10.37,0,0.12,0,4,2,False,False,False,False,False,False,True,False,0.16666666666666666,27500.0
25,165000,0.0,25000,19.74,0,0.15,0,4,6,False,False,False,False,True,False,False,False,0.16,165000.0
21,165000,5.0,20000,6.91,0,0.12,0,4,1,False,False,False,True,False,False,False,False,0.19047619047619047,27500.0
23,16000,7.0,6000,7.9,1,0.38,0,2,1,False,True,False,False,False,True,False,False,0.08695652173913043,2000.0
23,16000,3.0,2275,13.06,0,0.14,1,4,3,False,False,False,False,False,False,False,False,0.17391304347826086,4000.0
23,16000,7.0,2000,6.39,0,0.13,0,3,1,False,True,False,False,False,False,True,False,0.13043478260869565,2000.0
23,148000,1.0,25000,14.93,1,0.17,0,3,5,False,False,True,False,False,False,False,False,0.13043478260869565,74000.0
23,16000,1.0,5600,12.84,1,0.35,0,4,3,False,False,False,False,False,True,False,False,0.17391304347826086,8000.0
24,16020,3.0,3625,17.14,1,0.23,1,2,5,False,True,False,False,False,False,False,True,0.08333333333333333,4005.0
22,16094,2.0,5500,7.14,1,0.34,0,3,1,False,False,False,False,False,False,False,True,0.13636363636363635,5364.666666666667
25,175000,2.0,25000,8.9,0,0.14,0,2,1,False,False,True,False,False,False,True,False,0.08,58333.333333333336
22,16200,6.0,2000,12.42,0,0.12,0,3,2,False,True,False,False,False,False,True,False,0.13636363636363635,2314.285714285714
24,185000,7.0,25000,12.68,0,0.14,1,2,3,False,False,True,False,True,False,False,False,0.08333333333333333,23125.0
25,162000,9.0,25000,11.03,0,0.15,0,2,3,False,False,True,False,False,False,True,False,0.08,16200.0
26,161000,10.0,30000,7.9,0,0.19,0,4,1,False,False,True,False,False,False,False,True,0.15384615384615385,14636.363636363636
22,160000,0.0,35000,10.65,0,0.22,0,4,2,False,False,False,False,False,True,False,False,0.18181818181818182,160000.0
25,225000,5.0,25000,11.86,0,0.11,0,4,2,False,False,True,False,False,False,False,True,0.16,37500.0
25,16400,1.0,5000,8.94,1,0.3,0,4,1,False,True,False,False,False,False,True,False,0.16,8200.0
23,16500,6.0,4375,9.63,1,0.27,0,4,2,False,True,False,False,False,False,False,True,0.17391304347826086,2357.1428571428573
25,49500,6.0,24750,14.22,1,0.5,0,3,3,False,False,True,False,False,False,True,False,0.12,7071.428571428572
23,60000,4.0,24750,9.33,1,0.41,0,3,2,False,False,True,False,False,False,False,False,0.13043478260869565,12000.0
24,84200,8.0,24500,13.85,0,0.29,0,4,3,False,False,True,False,False,True,False,False,0.16666666666666666,9355.555555555555
22,16800,5.0,2000,10.65,0,0.12,0,2,2,False,False,False,True,False,False,False,False,0.09090909090909091,2800.0
24,92000,8.0,24500,11.46,0,0.27,0,4,2,False,False,True,False,False,True,False,False,0.16666666666666666,10222.222222222223
23,160000,5.0,35000,7.66,0,0.22,0,2,1,False,False,False,False,False,False,True,False,0.08695652173913043,26666.666666666668
25,160000,1.0,12000,9.63,0,0.07,0,4,2,False,False,False,False,False,False,True,False,0.16,80000.0
26,160000,6.0,25000,12.23,0,0.16,1,4,3,False,False,True,False,False,False,True,False,0.15384615384615385,22857.14285714286
25,125800,0.0,10000,14.09,1,0.07,0,4,4,False,False,False,False,False,True,False,False,0.16,125800.0
25,54000,2.0,24250,13.98,1,0.45,0,4,3,False,False,True,False,False,False,True,False,0.16,18000.0
23,62500,1.0,24250,10.62,1,0.39,0,4,2,False,False,True,True,False,False,False,False,0.17391304347826086,31250.0
25,68400,9.0,24250,17.56,1,0.35,0,4,5,False,False,True,False,False,False,True,False,0.16,6840.0
26,56045,1.0,24250,14.96,1,0.37,0,2,4,False,False,True,False,False,True,False,False,0.07692307692307693,28022.5
24,89908,1.0,24250,12.53,0,0.27,0,3,2,False,False,True,False,False,False,False,True,0.125,44954.0
26,78000,0.0,24250,17.56,1,0.31,1,3,5,False,False,True,False,True,False,False,False,0.11538461538461539,78000.0
23,100000,0.0,24250,12.87,0,0.24,1,2,3,False,False,True,False,False,False,True,False,0.08695652173913043,100000.0
23,103000,6.0,24250,15.7,0,0.24,0,2,4,False,False,True,False,False,False,True,False,0.08695652173913043,14714.285714285714
25,160000,2.0,9000,7.49,0,0.06,0,3,1,False,False,False,True,False,False,False,False,0.12,53333.333333333336
25,160000,5.0,15000,11.14,0,0.09,0,4,2,False,True,False,False,False,False,False,True,0.16,26666.666666666668
24,160000,3.0,20000,16.0,0,0.13,0,3,4,False,False,False,False,False,False,False,True,0.125,40000.0
23,160000,2.0,25000,15.65,0,0.16,1,2,4,False,False,False,True,False,False,False,False,0.08695652173913043,53333.333333333336
26,160000,0.0,13750,13.48,0,0.09,0,4,3,False,False,False,False,False,False,False,False,0.15384615384615385,160000.0
21,160000,3.0,15250,15.31,0,0.1,1,4,4,False,False,False,False,False,False,False,True,0.19047619047619047,40000.0
25,160000,3.0,20000,13.47,0,0.13,1,2,3,False,False,False,False,False,False,False,True,0.08,40000.0
22,16800,0.0,4750,13.85,1,0.28,1,2,3,False,False,False,False,True,False,False,False,0.09090909090909091,16800.0
25,111996,9.0,24250,15.31,0,0.22,0,3,4,False,False,True,False,False,False,True,False,0.12,11199.6
21,16800,0.0,6000,10.39,1,0.36,0,4,2,False,False,False,False,False,False,False,True,0.19047619047619047,16800.0
25,115200,0.0,24250,11.36,0,0.21,0,2,2,False,False,True,False,True,False,False,False,0.08,115200.0
23,144000,0.0,24250,11.83,0,0.17,0,3,2,False,False,True,True,False,False,False,False,0.13043478260869565,144000.0
23,287000,3.0,24250,12.53,0,0.08,0,3,2,False,False,True,True,False,False,False,False,0.13043478260869565,71750.0
22,108000,1.0,24150,14.96,1,0.22,1,3,4,False,False,True,False,True,False,False,False,0.13636363636363635,54000.0
23,47004,1.0,24000,11.58,1,0.51,0,4,2,False,False,True,False,False,False,False,True,0.17391304347826086,23502.0
24,48000,4.0,24000,16.29,1,0.5,1,2,4,False,False,True,False,False,False,False,True,0.08333333333333333,9600.0
26,48000,4.0,24000,7.49,1,0.5,0,3,1,False,False,True,False,False,True,False,False,0.11538461538461539,9600.0
21,44964,2.0,24000,16.29,1,0.53,1,2,4,False,False,True,True,False,False,False,False,0.09523809523809523,14988.0
24,47000,3.0,24000,17.8,1,0.51,0,2,6,False,False,True,False,False,False,True,False,0.08333333333333333,11750.0
22,17400,6.0,1000,11.36,0,0.06,0,2,2,False,False,False,False,False,False,False,True,0.09090909090909091,2485.714285714286
22,49000,2.0,24000,17.56,1,0.49,0,4,5,False,False,True,False,False,True,False,False,0.18181818181818182,16333.333333333334
26,60000,0.0,24000,7.9,1,0.4,0,4,1,False,False,True,False,False,False,True,False,0.15384615384615385,60000.0
25,60000,3.0,24000,10.99,1,0.4,0,4,2,False,False,True,False,False,False,True,False,0.16,15000.0
22,60000,0.0,24000,7.29,1,0.4,0,3,1,False,False,True,False,False,False,True,False,0.13636363636363635,60000.0
21,60000,5.0,24000,10.75,1,0.4,0,2,2,False,False,True,False,False,True,False,False,0.09523809523809523,10000.0
26,62004,9.0,24000,7.9,1,0.39,0,3,1,False,False,True,False,False,False,False,False,0.11538461538461539,6200.4
22,62400,3.0,24000,14.84,1,0.38,0,2,4,False,False,True,True,False,False,False,False,0.09090909090909091,15600.0
26,65000,10.0,24000,7.49,1,0.37,0,2,1,False,False,True,False,False,False,False,False,0.07692307692307693,5909.090909090909
22,17760,6.0,4975,13.48,1,0.28,1,3,3,False,False,False,True,False,False,False,False,0.13636363636363635,2537.1428571428573
23,59000,5.0,24000,19.69,1,0.41,1,2,5,False,False,True,False,False,False,False,False,0.08695652173913043,9833.333333333334
23,66000,6.0,24000,7.49,1,0.36,0,4,1,False,False,True,False,False,False,False,True,0.17391304347826086,9428.57142857143
24,60000,0.0,24000,14.96,1,0.4,0,4,4,False,False,True,False,False,False,False,True,0.16666666666666666,60000.0
25,66143,9.0,24000,6.99,1,0.36,0,3,1,False,False,True,True,False,False,False,False,0.12,6614.3
22,62250,3.0,24000,16.45,1,0.39,1,4,5,False,False,True,False,False,False,True,False,0.18181818181818182,15562.5
24,70000,8.0,24000,10.99,1,0.34,0,4,2,False,False,True,True,False,False,False,False,0.16666666666666666,7777.777777777777
23,74000,7.0,24000,10.99,1,0.32,0,2,2,False,False,True,False,False,False,False,False,0.08695652173913043,9250.0
22,18000,3.0,3000,7.9,1,0.17,0,4,1,False,True,False,False,False,False,True,False,0.18181818181818182,4500.0
22,75000,6.0,24000,12.69,1,0.32,0,4,2,False,False,True,True,False,False,False,False,0.18181818181818182,10714.285714285714
